age,marital,housing,loan,duration,campaign,pdays,previous,education_numeric,P_i,is_primary,is_secondary,is_tertiary
55,1,1,0,271,1,-1,0,2,0.05738724397807103,0,1,0
51,1,1,0,450,3,-1,0,2,0.08708929561081512,0,1,0
34,2,0,0,282,3,126,3,2,0.21548539022865784,0,1,0
26,2,0,0,107,2,-1,0,2,0.07788727209428441,0,1,0
47,0,0,1,466,2,-1,0,2,0.12401914053876946,0,1,0
34,1,1,0,136,5,-1,0,2,0.01846586626019988,0,1,0
57,1,0,1,45,1,-1,0,2,0.03686613893340045,0,1,0
32,1,0,0,300,4,-1,0,3,0.12314899949949953,0,0,1
35,1,1,0,197,3,-1,0,2,0.028171320910645593,0,1,0
35,2,0,0,52,8,-1,0,3,0.04065120696435389,0,0,1
40,1,1,1,349,3,-1,0,2,0.02956207725188001,0,1,0
57,1,0,0,126,1,185,7,1,0.20125328496435457,1,0,0
26,1,1,0,183,1,-1,0,2,0.028812527224482614,0,1,0
52,0,0,1,148,1,-1,0,2,0.041183475289421415,0,1,0
55,1,0,0,343,3,-1,0,3,0.21453982700276306,0,0,1
33,2,1,0,163,2,-1,0,2,0.03256746080481825,0,1,0
33,1,1,1,85,4,-1,0,2,0.008322661308588606,0,1,0
52,1,1,0,58,9,-1,0,2,0.009650003585107226,0,1,0
55,0,0,0,90,8,-1,0,1,0.020480288638898995,1,0,0
54,1,1,0,221,4,-1,0,2,0.03214341054399691,0,1,0
27,2,1,0,360,2,-1,0,2,0.06538171119104712,0,1,0
54,0,0,0,300,1,-1,0,2,0.12844070940743602,0,1,0
39,0,1,0,796,1,-1,0,3,0.29709870507405545,0,0,1
52,1,0,0,252,2,-1,0,3,0.16941398232836344,0,0,1
58,1,0,0,334,3,79,3,1,0.17966491472243237,1,0,0
66,2,0,0,207,11,-1,0,1,0.04039589016603199,1,0,0
39,1,1,1,323,1,-1,0,2,0.033210265522041614,0,1,0
48,1,0,0,163,5,-1,0,2,0.06556745427811209,0,1,0
47,1,0,0,193,6,-1,0,2,0.061855396764993555,0,1,0
26,2,1,1,90,2,-1,0,2,0.013461832193441343,0,1,0
50,2,0,0,649,3,-1,0,2,0.43117448334133235,0,1,0
28,0,1,0,1042,2,315,2,3,0.7345296550667784,0,0,1
27,2,1,0,105,3,-1,0,2,0.023363488302436636,0,1,0
30,2,0,0,11,6,-1,0,2,0.03298970545901658,0,1,0
41,1,0,0,710,2,-1,0,2,0.44806390440330135,0,1,0
41,1,0,1,406,2,-1,0,2,0.11881587578416045,0,1,0
44,2,0,0,111,1,124,2,3,0.21879501606777335,0,0,1
51,2,1,0,351,2,-1,0,1,0.05398703566383194,1,0,0
30,1,0,0,250,1,246,1,3,0.2882489695049953,0,0,1
51,0,0,0,171,1,-1,0,3,0.12627995081331092,0,0,1
56,0,0,0,134,3,94,2,3,0.12084722904392788,0,0,1
40,2,1,0,161,2,-1,0,2,0.03297319777785832,0,1,0
29,2,1,0,208,1,-1,0,2,0.04495928839229391,0,1,0
41,1,1,1,352,2,122,2,2,0.055414645028541605,0,1,0
27,1,1,1,324,1,-1,0,2,0.028199574872294814,0,1,0
38,1,1,0,205,2,-1,0,3,0.045854105607415256,0,0,1
28,1,0,0,588,7,-1,0,2,0.1792501925044302,0,1,0
50,1,0,0,145,1,-1,0,3,0.1281303905243214,0,0,1
30,2,0,0,24,3,-1,0,2,0.047468011231990515,0,1,0
36,2,1,0,352,4,-1,0,3,0.0722614056592085,0,0,1
30,2,1,0,227,2,-1,0,3,0.06657611609383833,0,0,1
32,2,0,0,171,1,-1,0,2,0.11695024018205884,0,1,0
25,1,0,1,460,3,-1,0,2,0.10587540298577006,0,1,0
35,1,0,0,460,3,-1,0,2,0.21090203517311043,0,1,0
35,2,0,1,82,11,-1,0,3,0.01736049846348441,0,0,1
34,1,0,1,344,10,-1,0,2,0.02999966128063543,0,1,0
35,1,1,1,175,2,-1,0,2,0.01434963558251111,0,1,0
60,0,0,0,148,2,-1,0,1,0.058784173215438634,1,0,0
35,0,1,0,295,1,186,9,2,0.139658382291351,0,1,0
28,1,0,0,204,2,94,2,3,0.17253754783543843,0,0,1
27,2,0,0,9,1,-1,0,3,0.07773904865091852,0,0,1
45,1,1,1,108,2,-1,0,1,0.010158154186319834,1,0,0
36,1,0,0,148,2,-1,0,1,0.06629216123226044,1,0,0
38,1,0,0,100,1,-1,0,2,0.07044730364102168,0,1,0
34,2,1,0,68,9,-1,0,3,0.012811738693668926,0,0,1
31,1,1,0,109,8,-1,0,3,0.013143981592345672,0,0,1
42,2,0,0,328,1,-1,0,2,0.23836348268992105,0,1,0
29,2,1,0,814,2,-1,0,2,0.2791170242429472,0,1,0
40,1,1,0,666,1,-1,0,2,0.19832367953473384,0,1,0
32,1,1,0,1236,2,-1,0,2,0.6448467344053854,0,1,0
41,1,1,1,199,1,-1,0,2,0.021308821039051355,0,1,0
42,0,1,0,1012,3,-1,0,2,0.35188506868362057,0,1,0
36,2,0,0,293,3,268,2,3,0.3588521792673121,0,0,1
31,2,1,0,193,3,-1,0,2,0.03428170404543366,0,1,0
37,2,1,0,31,8,-1,0,3,0.014438816327181568,0,0,1
37,1,0,0,153,1,-1,0,2,0.09406337928280727,0,1,0
46,1,1,1,232,3,-1,0,2,0.018876664304540006,0,1,0
50,1,1,0,59,4,-1,0,3,0.02185308039333991,0,0,1
26,2,1,0,101,2,-1,0,2,0.026537219199302933,0,1,0
28,1,1,1,262,1,-1,0,2,0.02271701096957911,0,1,0
47,1,0,0,103,2,-1,0,3,0.08964514686740292,0,0,1
34,1,1,1,123,3,-1,0,2,0.010324543518467325,0,1,0
53,1,0,0,156,4,-1,0,1,0.05361207900553213,1,0,0
42,1,1,0,525,3,-1,0,3,0.12756385628273428,0,0,1
57,0,0,0,41,1,253,3,3,0.1837730504903212,0,0,1
36,2,1,0,185,1,350,8,3,0.25459624800164854,0,0,1
77,1,0,0,112,5,94,15,1,0.1898298468084478,1,0,0
51,1,1,1,79,1,-1,0,2,0.01360825398362681,0,1,0
67,1,0,0,283,2,135,5,1,0.23192396401942023,1,0,0
52,1,0,0,115,4,-1,0,3,0.07981671075892004,0,0,1
33,2,1,0,245,1,-1,0,2,0.04781122941329191,0,1,0
29,2,0,0,173,2,-1,0,2,0.10692740945079143,0,1,0
31,2,1,0,529,1,-1,0,2,0.13622626478348898,0,1,0
48,1,1,0,361,1,89,3,2,0.11321746073959915,0,1,0
43,1,1,0,296,1,-1,0,2,0.05106222265177855,0,1,0
40,1,1,0,135,2,-1,0,2,0.023562000938090102,0,1,0
28,2,1,1,150,1,-1,0,2,0.017744405092953042,0,1,0
54,1,0,0,194,2,94,1,3,0.18945931142773234,0,0,1
51,0,1,0,723,2,-1,0,2,0.17352185234495415,0,1,0
42,1,1,0,466,4,-1,0,2,0.06514760583224952,0,1,0
34,1,1,0,170,1,-1,0,2,0.02914754991092022,0,1,0
30,2,1,0,369,1,191,1,2,0.1325805615177026,0,1,0
31,2,1,0,167,1,62,1,2,0.04928688056525862,0,1,0
36,0,1,0,123,4,-1,0,1,0.010895011935631886,1,0,0
53,1,0,0,817,2,209,3,1,0.7343872879874277,1,0,0
30,1,1,1,375,1,-1,0,3,0.0455024533134137,0,0,1
36,1,1,0,29,4,-1,0,2,0.0125633695124248,0,1,0
35,1,1,0,269,3,328,1,2,0.09390312212138337,0,1,0
45,1,1,0,329,2,-1,0,1,0.039821237766226245,1,0,0
32,2,0,0,96,1,201,3,3,0.22383508670002475,0,0,1
41,0,0,0,351,2,-1,0,2,0.14279197134345464,0,1,0
52,0,1,1,167,4,-1,0,1,0.007526817327774769,1,0,0
39,1,0,1,107,5,-1,0,1,0.019566605918041546,1,0,0
69,1,0,0,837,3,-1,0,2,0.6876907812761806,0,1,0
42,1,1,1,155,1,-1,0,2,0.01641729965734087,0,1,0
36,1,1,0,1859,1,-1,0,2,0.9612617188175873,0,1,0
39,2,0,0,164,4,-1,0,1,0.059382291702042435,1,0,0
52,1,0,1,199,4,-1,0,2,0.02991792305418782,0,1,0
27,2,0,0,81,3,-1,0,2,0.06490913573334073,0,1,0
38,1,1,0,353,2,-1,0,2,0.052336529265405815,0,1,0
55,2,1,0,300,1,370,3,2,0.24569370113004607,0,1,0
41,2,1,0,22,8,-1,0,2,0.008889066490112412,0,1,0
50,1,0,0,103,4,-1,0,2,0.06577408990733913,0,1,0
51,1,0,0,54,1,-1,0,3,0.09698361968831753,0,0,1
51,1,1,0,56,1,-1,0,3,0.028756693372336054,0,0,1
44,1,0,0,77,2,-1,0,2,0.07086564362561437,0,1,0
32,1,1,1,563,2,-1,0,1,0.07210694476236341,1,0,0
37,2,0,0,407,2,-1,0,3,0.26846481150759627,0,0,1
55,1,1,0,148,2,-1,0,1,0.02211507596610147,1,0,0
29,1,0,0,153,1,-1,0,2,0.0855580035901176,0,1,0
35,0,0,1,144,5,-1,0,2,0.022476771004314108,0,1,0
56,1,1,0,129,1,265,1,1,0.05134922408001685,1,0,0
32,1,1,1,159,2,195,2,2,0.027226648288231445,0,1,0
32,0,1,0,97,2,-1,0,2,0.01521103769216091,0,1,0
49,1,0,0,76,2,-1,0,2,0.06262117951633409,0,1,0
28,2,0,0,355,1,-1,0,2,0.21508641384419802,0,1,0
51,0,1,0,216,3,-1,0,2,0.028247005030747795,0,1,0
35,2,1,0,70,2,-1,0,2,0.02417478748605303,0,1,0
46,1,0,0,77,8,-1,0,1,0.024725161054089315,1,0,0
37,2,1,1,144,2,463,6,2,0.09725207072455183,0,1,0
35,1,0,0,131,2,185,1,3,0.15818191604399148,0,0,1
53,1,0,0,262,7,-1,0,3,0.09849376349208074,0,0,1
54,1,1,0,324,3,-1,0,1,0.03449858835876173,1,0,0
48,1,1,0,97,2,321,2,2,0.07024227316600411,0,1,0
48,2,1,0,91,3,264,2,3,0.08338018067564607,0,0,1
25,2,0,0,617,2,-1,0,3,0.4545074377825492,0,0,1
33,2,0,0,135,3,-1,0,3,0.10769468700786201,0,0,1
29,2,0,0,90,1,-1,0,2,0.08404802508935232,0,1,0
29,2,1,1,54,2,-1,0,2,0.011712527995765911,0,1,0
29,0,1,1,286,5,-1,0,2,0.012913757235321014,0,1,0
36,2,1,0,139,2,-1,0,2,0.028432572680289488,0,1,0
42,1,1,1,186,3,-1,0,2,0.01616810354338157,0,1,0
50,1,1,0,395,1,-1,0,2,0.08505469217184723,0,1,0
59,1,0,0,79,6,-1,0,2,0.04861430842606329,0,1,0
43,0,1,0,71,4,-1,0,2,0.012101438772444743,0,1,0
22,2,1,0,59,3,-1,0,2,0.01649961825005819,0,1,0
36,1,0,1,119,2,-1,0,2,0.03648591374879859,0,1,0
55,1,0,0,56,3,-1,0,3,0.07858003474716894,0,0,1
47,1,1,0,289,1,-1,0,2,0.05687118166301231,0,1,0
40,2,1,0,132,1,-1,0,2,0.03316539754657836,0,1,0
33,0,1,0,347,1,184,2,2,0.09012733335014822,0,1,0
38,1,1,1,125,2,304,2,2,0.03842822697068356,0,1,0
35,2,0,0,499,3,-1,0,2,0.2770782120341266,0,1,0
35,2,0,0,343,2,397,1,3,0.5154454092315798,0,0,1
43,1,1,0,143,2,-1,0,2,0.025981627462308744,0,1,0
32,2,1,0,489,2,271,2,3,0.3255406259080699,0,0,1
51,0,1,0,534,4,-1,0,3,0.09752885538471356,0,0,1
37,1,1,1,114,2,-1,0,2,0.007866159548368775,0,1,0
32,1,0,0,485,1,134,1,1,0.2841526543943766,1,0,0
47,1,1,0,51,1,366,1,2,0.07222512763907003,0,1,0
41,1,1,0,108,2,-1,0,2,0.025780315152176936,0,1,0
61,1,1,0,114,1,-1,0,3,0.0410729121567384,0,0,1
39,1,0,0,41,6,-1,0,3,0.04283127216876725,0,0,1
48,2,0,0,148,5,-1,0,2,0.07553311506162327,0,1,0
52,1,0,0,163,1,-1,0,3,0.13934178514440984,0,0,1
60,1,0,0,63,2,-1,0,1,0.05036784619927393,1,0,0
32,1,1,1,8,31,-1,0,1,0.00012242333231715996,1,0,0
53,1,0,0,139,2,-1,0,3,0.11315732669079705,0,0,1
40,1,0,0,143,1,-1,0,1,0.06600715675050917,1,0,0
39,1,0,0,8,13,-1,0,3,0.01635648983477047,0,0,1
40,1,1,0,356,3,262,1,1,0.08632014765103933,1,0,0
60,1,0,0,92,4,-1,0,2,0.05367819667912649,0,1,0
34,2,1,0,393,1,101,3,3,0.1817047999870276,0,0,1
41,0,1,0,160,1,-1,0,3,0.03497310860624321,0,0,1
45,1,0,0,108,4,-1,0,3,0.08022737226747591,0,0,1
39,2,0,0,328,1,79,1,3,0.3266325825493975,0,0,1
49,2,1,0,155,2,-1,0,2,0.039007027342645426,0,1,0
48,1,0,1,295,4,-1,0,3,0.08146558917420511,0,0,1
33,1,1,0,235,3,-1,0,2,0.03029475322509254,0,1,0
36,1,0,0,205,3,-1,0,2,0.08945946608308537,0,1,0
50,1,0,1,141,3,-1,0,3,0.05320889808493377,0,0,1
38,1,1,0,193,2,-1,0,2,0.031947045373072,0,1,0
42,2,1,0,10,6,354,1,2,0.0343614873839824,0,1,0
43,0,0,0,61,2,-1,0,2,0.05392353982290414,0,1,0
41,2,1,0,93,2,-1,0,2,0.028884461428094796,0,1,0
36,2,1,0,88,2,-1,0,3,0.03256840384261553,0,0,1
35,1,1,1,25,2,-1,0,2,0.009285089293475102,0,1,0
58,0,0,1,204,2,-1,0,1,0.03901591773146067,1,0,0
56,1,1,0,45,2,-1,0,3,0.025054105181426742,0,0,1
33,0,1,0,362,1,-1,0,2,0.055987322841572824,0,1,0
30,2,1,0,428,1,-1,0,2,0.09423123221123864,0,1,0
36,2,0,0,621,1,-1,0,2,0.4407588552400676,0,1,0
23,2,0,0,406,1,195,1,2,0.38639780908696825,0,1,0
28,2,1,0,29,1,-1,0,2,0.02058845534225043,0,1,0
54,1,0,0,34,2,-1,0,3,0.07182482947422449,0,0,1
41,1,1,0,111,4,371,2,2,0.06430911432903107,0,1,0
31,2,1,0,211,1,92,2,3,0.0859786835148642,0,0,1
28,2,0,1,158,2,-1,0,2,0.05272994919529948,0,1,0
40,2,1,0,173,1,92,5,3,0.11385676183838551,0,0,1
41,1,0,0,736,1,-1,0,3,0.5819133034704204,0,0,1
30,1,0,0,605,4,-1,0,3,0.3303228987990633,0,0,1
35,2,1,1,53,1,-1,0,3,0.017524073463612535,0,0,1
95,0,0,0,207,17,-1,0,1,0.014048004897664909,1,0,0
57,0,0,1,263,4,-1,0,2,0.04473348110140068,0,1,0
31,2,0,0,213,2,-1,0,2,0.12371186255508998,0,1,0
30,2,0,0,96,2,-1,0,3,0.10286663617161898,0,0,1
39,1,0,0,109,1,-1,0,3,0.10432495557099661,0,0,1
39,1,0,0,1166,1,352,1,2,0.9601444778471444,0,1,0
33,2,1,0,344,1,74,2,2,0.0997572200398665,0,1,0
46,0,1,0,157,3,-1,0,2,0.020439739656888778,0,1,0
42,1,0,0,194,4,-1,0,2,0.07788133827193039,0,1,0
55,1,1,0,90,2,-1,0,2,0.024134371129444478,0,1,0
38,0,0,0,296,1,-1,0,3,0.17869018991258478,0,0,1
45,0,1,0,128,1,192,1,3,0.056986752433591414,0,0,1
43,1,0,0,140,2,-1,0,3,0.10201526866958135,0,0,1
43,1,1,0,2453,2,-1,0,1,0.9940934281359647,1,0,0
50,1,0,0,281,2,-1,0,2,0.135197331832932,0,1,0
42,1,1,0,29,4,-1,0,2,0.013786683038265893,0,1,0
31,2,1,0,254,17,-1,0,2,0.00619365089163091,0,1,0
27,2,0,0,104,1,288,8,2,0.2825317774223598,0,1,0
56,1,0,0,244,1,-1,0,3,0.18756642849858474,0,0,1
51,1,0,0,835,1,-1,0,1,0.5406527361877508,1,0,0
37,1,1,0,42,1,-1,0,2,0.019253563993512128,0,1,0
29,2,1,0,128,2,-1,0,2,0.029622994771838274,0,1,0
51,2,1,0,157,2,110,3,3,0.08975774211783764,0,0,1
41,2,0,0,149,2,-1,0,2,0.10704417410425111,0,1,0
45,2,1,1,77,2,-1,0,2,0.013372431814574181,0,1,0
34,1,1,0,265,1,-1,0,3,0.0657864005011614,0,0,1
39,1,1,0,55,1,-1,0,2,0.021041014291625488,0,1,0
36,1,1,0,386,2,-1,0,2,0.06219418846618858,0,1,0
38,2,0,0,82,1,145,1,2,0.1621109519276179,0,1,0
43,0,1,0,211,3,-1,0,3,0.03397955153297142,0,0,1
41,1,0,0,385,2,-1,0,2,0.16919061221867643,0,1,0
29,1,1,0,233,1,-1,0,2,0.037358840569345755,0,1,0
45,1,1,1,152,4,-1,0,2,0.012682141813169309,0,1,0
50,1,0,1,273,3,-1,0,2,0.06438180545402929,0,1,0
52,0,0,1,231,2,-1,0,2,0.050654217321156055,0,1,0
30,1,1,0,476,3,-1,0,2,0.0700500369923145,0,1,0
39,1,1,0,112,2,-1,0,2,0.02205573766278627,0,1,0
42,1,1,0,23,3,-1,0,1,0.010890350774129596,1,0,0
52,1,0,0,168,1,-1,0,2,0.10526569611275653,0,1,0
36,2,1,0,95,1,-1,0,2,0.0326026532032652,0,1,0
30,2,1,0,143,2,-1,0,2,0.028981359357399174,0,1,0
59,1,0,0,239,3,-1,0,2,0.12240143442320797,0,1,0
41,1,0,0,122,2,-1,0,2,0.08062335841259691,0,1,0
38,0,1,0,96,2,-1,0,2,0.017257353513826502,0,1,0
25,2,0,0,141,1,180,2,2,0.19028598782072603,0,1,0
29,2,1,0,286,1,-1,0,2,0.053577712000152364,0,1,0
29,1,1,1,279,2,-1,0,2,0.022647501638809752,0,1,0
33,1,1,0,461,2,-1,0,3,0.11081731579033278,0,0,1
42,1,1,0,400,3,-1,0,2,0.05889307474351243,0,1,0
31,1,1,0,136,1,-1,0,2,0.02690277065069569,0,1,0
53,0,0,0,241,1,92,1,1,0.12240967254370999,1,0,0
34,2,1,0,158,2,-1,0,3,0.04623571670634615,0,0,1
53,2,1,1,521,2,-1,0,2,0.0802519736573794,0,1,0
34,2,1,1,71,1,-1,0,2,0.014906844262112511,0,1,0
39,2,1,0,225,7,350,2,2,0.07060904779575425,0,1,0
47,1,0,0,118,9,-1,0,2,0.029448486070224374,0,1,0
38,0,1,1,188,1,-1,0,2,0.016003778975241953,0,1,0
27,1,1,0,65,3,-1,0,2,0.01478756925383566,0,1,0
41,1,1,0,734,4,-1,0,2,0.17572074460811618,0,1,0
20,2,0,0,100,1,-1,0,2,0.08378769979319692,0,1,0
33,2,1,0,139,4,371,1,2,0.07018046349137466,0,1,0
54,1,1,1,135,1,-1,0,3,0.02198380998163797,0,0,1
31,2,0,0,185,2,-1,0,3,0.12932831841091133,0,0,1
38,2,0,0,789,1,-1,0,2,0.6160719162046837,0,1,0
47,1,0,0,310,2,-1,0,1,0.114096960049075,1,0,0
32,2,1,0,97,2,-1,0,2,0.023282730576877464,0,1,0
58,1,0,0,625,1,156,1,2,0.5703141679105961,0,1,0
42,1,1,0,77,2,128,3,3,0.050111145052394314,0,0,1
32,1,1,0,207,3,-1,0,1,0.019562418592531397,1,0,0
27,2,1,0,88,4,-1,0,1,0.012864517983249545,1,0,0
36,1,0,0,246,1,-1,0,3,0.14948666133950372,0,0,1
29,2,1,0,83,10,-1,0,2,0.007979225031207566,0,1,0
58,0,0,0,107,1,-1,0,3,0.09361031114905666,0,0,1
31,1,1,0,98,17,-1,0,2,0.002731935281075966,0,1,0
48,1,1,0,109,3,-1,0,1,0.01572921158170928,1,0,0
38,2,1,0,200,1,-1,0,1,0.03512061194527,1,0,0
29,2,0,0,415,2,116,4,2,0.3746613049637375,0,1,0
34,2,0,0,56,6,-1,0,3,0.05184593374821376,0,0,1
48,0,0,0,26,3,-1,0,3,0.05079453226863507,0,0,1
57,2,1,0,666,5,-1,0,2,0.17680832474159355,0,1,0
55,1,0,0,135,1,113,2,2,0.15990422392797826,0,1,0
58,0,0,0,1449,1,-1,0,2,0.9363898233948776,0,1,0
33,1,1,1,421,3,-1,0,2,0.031662897944477034,0,1,0
56,0,0,0,916,3,-1,0,1,0.5444118566105592,1,0,0
22,2,0,0,181,2,-1,0,2,0.11595232046605825,0,1,0
53,1,1,0,187,1,-1,0,2,0.03980538932780278,0,1,0
40,0,0,0,93,1,-1,0,2,0.060466641237337165,0,1,0
52,0,1,0,57,3,325,1,2,0.0387240502739992,0,1,0
47,2,0,0,1739,7,-1,0,3,0.9746986121240767,0,0,1
30,1,1,0,756,3,-1,0,2,0.19392758933834212,0,1,0
53,1,1,0,763,1,-1,0,2,0.2935296224598546,0,1,0
36,1,1,0,48,2,319,3,2,0.0554839410638535,0,1,0
40,1,1,0,560,1,-1,0,2,0.12853575851785262,0,1,0
40,2,1,0,161,3,-1,0,2,0.028870456736449463,0,1,0
59,1,1,0,96,1,-1,0,2,0.03128697527203462,0,1,0
42,2,1,1,80,1,-1,0,2,0.014388941204383108,0,1,0
45,1,1,1,170,1,-1,0,2,0.017884104416625583,0,1,0
52,1,0,0,175,1,-1,0,1,0.08427824926029351,1,0,0
37,1,0,1,117,1,-1,0,2,0.029626692583238568,0,1,0
57,1,1,0,137,1,-1,0,1,0.0235129192901631,1,0,0
32,1,0,1,142,1,-1,0,3,0.06523247851370814,0,0,1
31,2,1,0,157,1,349,4,3,0.17178706603351468,0,0,1
29,1,0,1,223,1,-1,0,2,0.05876628179618225,0,1,0
34,1,0,0,90,3,70,3,3,0.11741778681025793,0,0,1
41,0,0,0,429,2,-1,0,2,0.18620503378707542,0,1,0
40,0,1,0,113,1,-1,0,2,0.025739271926991436,0,1,0
30,1,0,1,218,2,-1,0,3,0.06977249969125082,0,0,1
29,2,1,0,606,3,-1,0,3,0.1897116438804974,0,0,1
46,1,1,1,59,1,-1,0,2,0.011427027612820101,0,1,0
39,1,0,0,80,1,-1,0,2,0.07483370716790554,0,1,0
50,1,0,0,39,4,-1,0,1,0.032259045284666686,1,0,0
37,1,1,1,308,3,-1,0,1,0.016556029527973793,1,0,0
39,1,0,0,78,7,-1,0,2,0.031114417952188052,0,1,0
49,1,0,0,210,2,-1,0,2,0.09858548226901963,0,1,0
60,1,1,0,59,1,-1,0,3,0.033579151451775646,0,0,1
74,1,0,0,400,1,173,3,2,0.4210709675638033,0,1,0
26,2,0,0,404,1,-1,0,2,0.24211415972572498,0,1,0
37,1,1,1,77,3,202,9,2,0.04280575740108532,0,1,0
52,1,1,0,150,1,-1,0,2,0.0334958056616426,0,1,0
53,1,0,1,86,2,-1,0,3,0.050179274464831156,0,0,1
56,0,0,0,39,2,-1,0,1,0.036763462208908214,1,0,0
38,1,0,0,33,3,-1,0,1,0.034712055666330614,1,0,0
42,1,1,0,395,1,361,3,2,0.27488643308923755,0,1,0
31,2,1,0,165,1,100,2,3,0.08060624638751777,0,0,1
42,1,1,0,36,2,-1,0,2,0.018701103177606197,0,1,0
31,1,0,0,615,1,-1,0,2,0.3435166148787334,0,1,0
58,1,0,0,189,4,-1,0,2,0.08019363165934153,0,1,0
78,1,0,0,150,1,183,1,1,0.1860070333833955,1,0,0
47,1,1,0,495,1,-1,0,1,0.08252255918812253,1,0,0
35,1,1,0,252,5,-1,0,2,0.025049168143124516,0,1,0
34,1,1,0,458,3,-1,0,3,0.08996742256246965,0,0,1
37,2,1,1,341,2,-1,0,2,0.0356431588374228,0,1,0
30,1,1,0,96,2,-1,0,1,0.015150970772352345,1,0,0
34,2,1,0,51,3,-1,0,2,0.01896143510989661,0,1,0
38,1,1,1,134,2,-1,0,2,0.012890428397646429,0,1,0
38,1,1,0,416,1,-1,0,2,0.08812075523515303,0,1,0
55,1,0,0,152,1,-1,0,1,0.0796357975474698,1,0,0
55,1,1,0,159,2,-1,0,3,0.040917771084685736,0,0,1
36,2,0,0,5,1,772,4,3,0.5625906500441277,0,0,1
34,1,0,0,155,2,-1,0,3,0.0945061014627535,0,0,1
47,1,1,1,502,1,343,2,2,0.19722448912691734,0,1,0
37,1,1,0,303,3,-1,0,2,0.04750299170487255,0,1,0
48,0,0,0,203,4,-1,0,2,0.06928031417427073,0,1,0
52,1,1,0,203,1,-1,0,2,0.043694340948593764,0,1,0
55,2,1,0,114,3,-1,0,2,0.027741752919659562,0,1,0
25,2,0,0,377,1,-1,0,3,0.28990263465491983,0,0,1
23,2,1,0,763,1,-1,0,2,0.2911390816199481,0,1,0
26,2,0,0,110,2,6,1,2,0.0836208483616573,0,1,0
33,1,0,0,388,1,-1,0,3,0.25050563441527346,0,0,1
40,1,1,0,222,2,-1,0,2,0.03430868610238008,0,1,0
29,2,1,0,177,2,-1,0,2,0.03310279959993405,0,1,0
24,2,1,0,105,1,-1,0,2,0.02696649393532644,0,1,0
37,0,0,0,22,1,-1,0,2,0.045332209598268065,0,1,0
57,1,1,0,96,1,-1,0,3,0.03779949607904049,0,0,1
34,1,1,0,183,1,-1,0,2,0.0321717440566617,0,1,0
46,0,1,0,579,1,-1,0,2,0.129115789893249,0,1,0
33,2,1,0,68,12,-1,0,3,0.00824327936961576,0,0,1
30,2,1,0,196,1,237,2,2,0.09397846822405247,0,1,0
54,0,1,0,67,3,-1,0,3,0.020935057176624697,0,0,1
36,1,0,0,988,4,-1,0,3,0.7274659015393126,0,0,1
41,1,0,0,74,7,-1,0,3,0.0433033981653993,0,0,1
34,1,1,0,325,1,170,2,2,0.10171718672184539,0,1,0
47,1,1,0,256,2,-1,0,2,0.04554511295211955,0,1,0
40,2,1,0,145,1,-1,0,3,0.05256891711383538,0,0,1
38,1,0,0,101,3,-1,0,1,0.04530258331125449,1,0,0
33,2,1,0,767,2,-1,0,2,0.2539833000669113,0,1,0
34,1,1,0,77,8,-1,0,2,0.008789140144897055,0,1,0
42,0,1,0,300,1,389,3,3,0.21781079889768712,0,0,1
32,1,1,0,205,2,-1,0,2,0.03185829015138584,0,1,0
57,2,1,0,73,2,-1,0,2,0.029963625369741943,0,1,0
44,1,0,0,338,9,-1,0,1,0.05108459360699703,1,0,0
31,0,0,0,385,9,-1,0,3,0.07724308509583334,0,0,1
35,2,0,0,239,4,-1,0,2,0.10988722754277204,0,1,0
53,1,0,0,112,5,-1,0,1,0.039611388276066,1,0,0
29,2,1,1,228,3,-1,0,2,0.018991738247957454,0,1,0
39,2,1,0,233,1,270,1,1,0.0832615524152849,1,0,0
38,1,1,0,196,1,346,3,2,0.12657488016622936,0,1,0
44,2,0,0,186,1,-1,0,2,0.12435078426189339,0,1,0
37,2,1,1,617,1,-1,0,2,0.11420483994761349,0,1,0
38,1,1,1,165,2,-1,0,1,0.01053102630386546,1,0,0
42,1,1,0,273,1,90,3,1,0.06488855356112322,1,0,0
32,2,0,0,185,2,-1,0,2,0.07635047826680275,0,1,0
55,1,0,0,149,1,170,2,2,0.18806172326254914,0,1,0
42,1,1,0,80,1,343,10,1,0.10036354304156417,1,0,0
30,0,1,1,310,1,-1,0,2,0.021900258783121292,0,1,0
59,1,0,0,124,4,-1,0,3,0.08219010018276278,0,0,1
40,1,0,0,44,1,-1,0,3,0.08623543504342682,0,0,1
57,1,1,0,83,2,-1,0,1,0.0182540071452955,1,0,0
39,2,1,0,186,1,181,1,1,0.05562886674164265,1,0,0
26,2,1,1,269,1,-1,0,3,0.03712886581856633,0,0,1
26,2,1,0,415,1,297,3,2,0.25469060903851287,0,1,0
36,1,0,0,408,5,-1,0,2,0.12887734435597728,0,1,0
29,2,0,0,313,1,-1,0,3,0.2298795029490967,0,0,1
45,1,0,1,126,4,-1,0,1,0.023461525616398186,1,0,0
45,0,1,0,144,2,-1,0,2,0.024952474316004267,0,1,0
37,2,1,0,1045,3,-1,0,2,0.5102420829824834,0,1,0
56,1,1,0,428,2,-1,0,1,0.06935012426770192,1,0,0
40,2,1,0,100,1,-1,0,2,0.03350945831497292,0,1,0
35,0,1,0,1121,1,-1,0,3,0.6246697722378806,0,0,1
48,1,1,0,263,1,-1,0,1,0.038930556392759365,1,0,0
